Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Disabled_Access,Lift
570827.0,8210,HOUSE,HOUSE,GOOD,3.0,207.0,True,,,,,,,,479.0,,,,
239000.0,7080,APARTMENT,APARTMENT,AS_NEW,1.0,75.0,False,0.0,,1.0,,,,,,2.0,,1.0,1.0
,8800,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
175000.0,1601,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,121.0,False,0.0,,1.0,,,,,75.0,2.0,0.0,,0.0
440000.0,1000,APARTMENT,APARTMENT,AS_NEW,3.0,143.0,True,,,1.0,13.0,,,,,2.0,,1.0,
550000.0,1200,APARTMENT,DUPLEX,AS_NEW,3.0,131.0,True,0.0,,1.0,45.0,,,,,3.0,0.0,0.0,0.0
265000.0,2300,HOUSE,HOUSE,GOOD,3.0,149.0,False,,,,,,,,239.0,,,,
349000.0,8434,APARTMENT,APARTMENT,GOOD,3.0,111.0,False,0.0,,1.0,,,,,,,,,1.0
319900.0,4560,HOUSE,HOUSE,AS_NEW,3.0,142.0,False,,,,,,,,753.0,4.0,0.0,0.0,0.0
595000.0,8400,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,131.0,False,,,1.0,,,,,,,,,1.0
339000.0,4000,HOUSE,APARTMENT_BLOCK,GOOD,6.0,236.0,False,0.0,,,,1.0,750.0,750.0,750.0,4.0,0.0,0.0,0.0
430000.0,3360,APARTMENT,APARTMENT,GOOD,2.0,87.0,False,,,,,,,,,,1.0,0.0,1.0
145000.0,4020,HOUSE,HOUSE,TO_RENOVATE,5.0,211.0,False,,,1.0,,1.0,55.0,55.0,156.0,2.0,,,
159000.0,8800,APARTMENT,APARTMENT,TO_BE_DONE_UP,3.0,123.0,False,,,,,,,,,,,,1.0
299000.0,8790,HOUSE,HOUSE,GOOD,4.0,354.0,False,,1.0,,,,,,219.0,3.0,0.0,0.0,0.0
290000.0,1050,APARTMENT,APARTMENT,TO_RENOVATE,1.0,70.0,False,0.0,,1.0,9.0,,,,,2.0,0.0,1.0,1.0
,1800,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
326855.0,3500,APARTMENT,PENTHOUSE,,2.0,104.0,False,,,1.0,19.0,,,,,2.0,,,1.0
469000.0,1050,APARTMENT,DUPLEX,JUST_RENOVATED,1.0,85.0,True,0.0,,,,,,,,2.0,0.0,0.0,0.0
265000.0,7760,HOUSE,HOUSE,JUST_RENOVATED,3.0,150.0,False,,,1.0,,,,,161.0,2.0,,,
389000.0,3800,APARTMENT,APARTMENT,GOOD,3.0,111.0,True,0.0,,1.0,,,,,,,,,1.0
195000.0,5570,HOUSE,COUNTRY_COTTAGE,TO_RENOVATE,3.0,139.0,False,1.0,,,,,,,1441.0,4.0,,,
215000.0,1390,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,1.0,85.0,False,0.0,,1.0,,,,,,,0.0,1.0,1.0
399000.0,1190,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,95.0,True,0.0,,,,,,,,2.0,0.0,0.0,0.0
189000.0,2060,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,51.0,False,,,,,,,,,2.0,,,
,2300,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
376154.0,9200,HOUSE,HOUSE,GOOD,3.0,130.0,False,,,,,1.0,46.0,46.0,120.0,,,,
265000.0,4430,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,114.0,False,,1.0,,,1.0,240.0,240.0,405.0,3.0,,,
615000.0,2400,HOUSE,HOUSE,GOOD,3.0,200.0,False,,,1.0,,,,,6538.0,4.0,,,
179000.0,9160,APARTMENT,GROUND_FLOOR,GOOD,2.0,83.0,False,,,1.0,6.0,,,,,2.0,,,
,3000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
319770.0,9120,APARTMENT,APARTMENT,AS_NEW,2.0,94.0,False,0.0,,1.0,5.0,,,,,2.0,0.0,0.0,1.0
599000.0,2520,HOUSE,APARTMENT_BLOCK,AS_NEW,3.0,311.0,False,,,1.0,150.0,,,,545.0,3.0,,,
748734.0,8700,HOUSE,HOUSE,GOOD,3.0,213.0,True,,,,,,,,657.0,,,,
150000.0,6980,HOUSE,HOUSE,TO_RESTORE,5.0,220.0,False,0.0,,1.0,20.0,,,,169.0,2.0,,0.0,0.0
599000.0,9170,HOUSE,HOUSE,AS_NEW,3.0,160.0,False,,,1.0,23.0,,,,525.0,4.0,,0.0,0.0
875000.0,9190,HOUSE,VILLA,,3.0,227.0,True,0.0,,1.0,,,,,1118.0,4.0,0.0,0.0,0.0
1595000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,86.0,True,,,1.0,,,,,,2.0,0.0,0.0,1.0
169000.0,8434,APARTMENT,APARTMENT,GOOD,1.0,65.0,False,,,,,,,,,2.0,,,1.0
1950000.0,1180,HOUSE,HOUSE,AS_NEW,5.0,729.0,True,0.0,2.0,,,1.0,1000.0,1000.0,1250.0,4.0,,1.0,
199000.0,2960,HOUSE,HOUSE,TO_RENOVATE,1.0,155.0,False,,,1.0,,,,,745.0,4.0,,,
275000.0,2110,APARTMENT,APARTMENT,GOOD,2.0,95.0,True,0.0,,1.0,,1.0,20.0,20.0,,,0.0,1.0,1.0
198000.0,9230,HOUSE,HOUSE,,2.0,113.0,False,,,1.0,11.0,1.0,32.0,32.0,118.0,2.0,,,
195000.0,7972,HOUSE,HOUSE,,3.0,149.0,False,,,,,,,,374.0,2.0,,,
304000.0,8810,APARTMENT,APARTMENT,GOOD,2.0,100.0,False,,,1.0,18.0,,,,,,,,1.0
455158.0,8510,HOUSE,HOUSE,GOOD,3.0,156.0,True,,,,,,,,335.0,,,,
205000.0,9990,HOUSE,HOUSE,TO_RENOVATE,4.0,189.0,False,0.0,,1.0,,,,,180.0,3.0,0.0,,0.0
325000.0,1150,APARTMENT,APARTMENT,GOOD,2.0,100.0,True,0.0,,1.0,9.0,,,,,2.0,0.0,0.0,1.0
295000.0,9900,APARTMENT,APARTMENT,GOOD,2.0,98.0,False,,,,,,,,,,,,1.0
349000.0,4000,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,206.0,False,0.0,,,,,,,0.0,2.0,0.0,0.0,0.0
280000.0,3590,APARTMENT,APARTMENT,AS_NEW,2.0,85.0,False,,,,,,,,,2.0,0.0,0.0,1.0
389000.0,2018,APARTMENT,APARTMENT,GOOD,2.0,81.0,False,,,1.0,,,,,,4.0,,,1.0
320000.0,8434,APARTMENT,APARTMENT,GOOD,2.0,90.0,True,0.0,,1.0,,,,,,,,,1.0
169000.0,4500,APARTMENT,APARTMENT,GOOD,2.0,96.0,False,0.0,,1.0,,,,,,2.0,0.0,0.0,1.0
1695000.0,8300,APARTMENT,APARTMENT,AS_NEW,4.0,128.0,True,,,1.0,,,,,,3.0,,,1.0
,3090,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
169000.0,4800,HOUSE,APARTMENT_BLOCK,GOOD,6.0,251.0,False,0.0,,1.0,31.0,,,,99.0,2.0,0.0,0.0,0.0
270000.0,7618,HOUSE,HOUSE,GOOD,2.0,136.0,False,,,,,,,,900.0,3.0,0.0,0.0,0.0
448400.0,8600,HOUSE,HOUSE,GOOD,3.0,176.0,False,,,,,1.0,8.0,8.0,811.0,,,,
329000.0,4000,APARTMENT,APARTMENT,GOOD,3.0,162.0,False,,,1.0,9.0,,,,,2.0,,1.0,1.0
235000.0,1420,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,111.0,False,,,,,,,,66.0,2.0,,,
545000.0,1000,APARTMENT,APARTMENT,AS_NEW,2.0,117.0,True,0.0,,1.0,15.0,,,,,2.0,,1.0,1.0
244000.0,2280,APARTMENT,APARTMENT,GOOD,3.0,142.0,False,,,1.0,20.0,,,,,2.0,,,
246000.0,1030,APARTMENT,APARTMENT,GOOD,1.0,73.0,True,,,1.0,2.0,,,,,2.0,0.0,0.0,0.0
1895000.0,8740,HOUSE,COUNTRY_COTTAGE,GOOD,8.0,800.0,False,1.0,,1.0,,,,,18262.0,4.0,,,
180000.0,2200,HOUSE,HOUSE,TO_RENOVATE,2.0,140.0,False,,,1.0,,,,,290.0,3.0,,,
880000.0,3454,HOUSE,HOUSE,AS_NEW,4.0,200.0,True,,,1.0,,,,,15407.0,4.0,0.0,0.0,0.0
349000.0,1800,HOUSE,MANSION,GOOD,5.0,211.0,False,,,1.0,15.0,,,,114.0,2.0,,,
285000.0,9200,HOUSE,HOUSE,,3.0,132.0,False,0.0,,,,,,,69.0,2.0,0.0,0.0,0.0
849000.0,8300,APARTMENT,APARTMENT,AS_NEW,2.0,95.0,False,,,1.0,,,,,,2.0,,0.0,1.0
259000.0,8870,APARTMENT,APARTMENT,GOOD,2.0,100.0,False,0.0,,1.0,,,,,,,,,1.0
339000.0,9750,HOUSE,HOUSE,GOOD,2.0,172.0,False,0.0,,1.0,,1.0,160.0,160.0,340.0,3.0,,,0.0
610937.0,9600,HOUSE,HOUSE,GOOD,3.0,207.0,True,,,,,,,,917.0,,,,
249000.0,1070,APARTMENT,APARTMENT,GOOD,3.0,105.0,False,0.0,,1.0,7.0,,,,,2.0,0.0,1.0,1.0
565000.0,1050,APARTMENT,APARTMENT,GOOD,2.0,172.0,False,,,1.0,8.0,,,,,2.0,0.0,1.0,1.0
410000.0,6750,HOUSE,HOUSE,AS_NEW,4.0,,False,,,1.0,,1.0,350.0,350.0,437.0,2.0,,,
410000.0,2018,APARTMENT,APARTMENT,AS_NEW,1.0,85.0,False,,,,,,,,,2.0,0.0,,1.0
315000.0,8530,APARTMENT,APARTMENT,AS_NEW,1.0,87.0,False,,,1.0,10.0,1.0,35.0,35.0,,2.0,0.0,1.0,1.0
223500.0,9700,HOUSE,HOUSE,AS_NEW,2.0,149.0,False,,,1.0,,,,,149.0,2.0,,,
445000.0,4020,APARTMENT,APARTMENT,AS_NEW,3.0,140.0,True,0.0,,1.0,,,,,,3.0,0.0,0.0,1.0
249000.0,8870,HOUSE,HOUSE,,3.0,,False,,,,,,,,324.0,4.0,,0.0,0.0
288000.0,1050,APARTMENT,APARTMENT,TO_RENOVATE,2.0,76.0,False,0.0,,1.0,3.0,,,,,2.0,0.0,0.0,1.0
334000.0,8000,APARTMENT,APARTMENT,GOOD,2.0,88.0,False,,,1.0,,,,,,,,0.0,1.0
365000.0,8470,APARTMENT,APARTMENT,GOOD,3.0,129.0,True,0.0,,1.0,13.0,,,,,,,,1.0
179000.0,8830,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,110.0,False,0.0,,,,,,,741.0,,,,
168500.0,3001,APARTMENT,FLAT_STUDIO,,0.0,29.0,False,,,1.0,,,,,,,,,1.0
300000.0,8940,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,6.0,289.0,False,0.0,,1.0,153.0,,,,153.0,2.0,0.0,0.0,0.0
275000.0,2850,HOUSE,HOUSE,TO_RENOVATE,3.0,132.0,False,,,1.0,,,,,0.0,2.0,,,
415000.0,8500,HOUSE,HOUSE,GOOD,3.0,153.0,False,,,1.0,,,,,112.0,,,,
223500.0,8800,APARTMENT,DUPLEX,JUST_RENOVATED,2.0,118.0,False,,,1.0,6.0,,,,,,,,
235000.0,2610,APARTMENT,APARTMENT,AS_NEW,2.0,85.0,False,,,,,,,,,,0.0,0.0,0.0
189000.0,4100,HOUSE,MIXED_USE_BUILDING,GOOD,4.0,218.0,False,0.0,,1.0,38.0,,,,103.0,2.0,0.0,0.0,0.0
253000.0,8450,APARTMENT,APARTMENT,GOOD,2.0,62.0,False,,,1.0,2.0,,,,,,,,1.0
610000.0,9030,HOUSE,HOUSE,GOOD,3.0,180.0,False,0.0,,1.0,,,,,245.0,,,,
625000.0,1315,HOUSE,HOUSE,GOOD,5.0,290.0,False,0.0,,1.0,68.0,1.0,1550.0,1550.0,1880.0,4.0,0.0,1.0,0.0
1390000.0,1180,HOUSE,VILLA,TO_BE_DONE_UP,5.0,413.0,False,0.0,,1.0,30.0,1.0,600.0,600.0,822.0,4.0,1.0,0.0,0.0
402000.0,1400,HOUSE,HOUSE,GOOD,3.0,164.0,True,0.0,,1.0,,1.0,362.0,362.0,362.0,2.0,0.0,0.0,0.0
299000.0,8800,APARTMENT,APARTMENT,GOOD,2.0,135.0,False,,,1.0,26.0,,,,,,,,
549000.0,7520,HOUSE,HOUSE,AS_NEW,5.0,277.0,False,0.0,,1.0,,1.0,1639.0,1639.0,1639.0,3.0,0.0,1.0,0.0
325000.0,1410,APARTMENT,APARTMENT,GOOD,2.0,114.0,True,,,1.0,2.0,,,,,2.0,,,1.0
269000.0,1082,APARTMENT,APARTMENT,GOOD,1.0,84.0,False,0.0,,1.0,,,,,,4.0,0.0,0.0,1.0
455000.0,1000,APARTMENT,APARTMENT,GOOD,2.0,109.0,False,0.0,,1.0,1.0,,,,,2.0,0.0,0.0,1.0
385000.0,9940,HOUSE,HOUSE,,4.0,224.0,False,,,,,,,,154.0,2.0,,,
575000.0,1000,HOUSE,APARTMENT_BLOCK,,3.0,150.0,False,0.0,,1.0,2.0,,,,0.0,2.0,,,
330000.0,6120,APARTMENT,PENTHOUSE,AS_NEW,3.0,120.0,False,,,1.0,28.0,,,,,4.0,0.0,1.0,1.0
280000.0,5190,HOUSE,HOUSE,TO_RENOVATE,3.0,220.0,False,,,,,,,,6394.0,4.0,,,
495000.0,8670,APARTMENT,APARTMENT,AS_NEW,3.0,105.0,False,1.0,,1.0,10.0,,,,,3.0,0.0,0.0,1.0
320000.0,9000,APARTMENT,APARTMENT,GOOD,1.0,,False,,,1.0,,,,,,,,,
319000.0,2627,HOUSE,HOUSE,GOOD,3.0,125.0,False,,,,,1.0,35.0,35.0,160.0,,,,
1160000.0,1180,APARTMENT,APARTMENT,AS_NEW,3.0,163.0,True,0.0,,1.0,27.0,,,,,2.0,0.0,1.0,1.0
165000.0,8301,APARTMENT,FLAT_STUDIO,GOOD,0.0,42.0,False,,,,,,,,,,,0.0,0.0
149000.0,4020,HOUSE,HOUSE,GOOD,2.0,80.0,False,1.0,,1.0,15.0,,,,72.0,2.0,,0.0,0.0
275000.0,1470,APARTMENT,APARTMENT,AS_NEW,2.0,102.0,True,0.0,,1.0,8.0,,,,,2.0,0.0,0.0,0.0
180000.0,4020,HOUSE,TOWN_HOUSE,GOOD,3.0,196.0,False,0.0,,1.0,9.0,,,,113.0,3.0,0.0,1.0,0.0
575000.0,2570,HOUSE,HOUSE,,3.0,150.0,False,,,1.0,13.0,1.0,110.0,110.0,329.0,3.0,,,
397500.0,2830,APARTMENT,APARTMENT,,3.0,135.0,False,,,1.0,9.0,,,,,,,,1.0
229000.0,8670,APARTMENT,APARTMENT,,1.0,63.0,False,0.0,,1.0,,,,,,4.0,0.0,0.0,1.0
219000.0,9300,HOUSE,HOUSE,GOOD,2.0,74.0,False,,,1.0,,,,,0.0,2.0,,,
580000.0,1200,APARTMENT,APARTMENT,GOOD,3.0,138.0,True,0.0,,1.0,,,,,,2.0,0.0,0.0,1.0
155000.0,4020,APARTMENT,APARTMENT,GOOD,2.0,85.0,False,0.0,,1.0,2.0,,,,,2.0,0.0,1.0,1.0
322500.0,1070,APARTMENT,APARTMENT,AS_NEW,2.0,94.0,True,0.0,,1.0,6.0,,,,,2.0,0.0,1.0,1.0
250000.0,8680,APARTMENT,APARTMENT,AS_NEW,2.0,98.0,False,,,,,,,,,,,0.0,0.0
202500.0,9900,APARTMENT,SERVICE_FLAT,GOOD,1.0,74.0,False,0.0,,1.0,10.0,,,,,,0.0,1.0,1.0
210000.0,4500,HOUSE,HOUSE,GOOD,2.0,,False,,,,,,,,0.0,4.0,,,
325000.0,5030,APARTMENT,APARTMENT,GOOD,2.0,150.0,True,0.0,,1.0,,1.0,15.0,15.0,,3.0,0.0,0.0,0.0
420000.0,4317,HOUSE,VILLA,,3.0,195.0,False,,,1.0,,,,,1721.0,4.0,0.0,0.0,0.0
239000.0,8301,APARTMENT,APARTMENT,,2.0,51.0,False,0.0,,,,,,,,,,,1.0
165000.0,8780,APARTMENT,APARTMENT,GOOD,2.0,124.0,False,,,1.0,20.0,,,,,2.0,,,
399000.0,2500,HOUSE,HOUSE,,4.0,164.0,False,,,,,,,,298.0,,,,
110000.0,7390,HOUSE,HOUSE,TO_RENOVATE,2.0,126.0,False,0.0,,,,,,,190.0,2.0,,0.0,0.0
1298000.0,3800,HOUSE,COUNTRY_COTTAGE,AS_NEW,5.0,453.0,False,,,,,,,,19223.0,3.0,1.0,0.0,0.0
295000.0,6220,HOUSE,HOUSE,TO_RENOVATE,6.0,180.0,False,,,,,,,,905.0,4.0,,,
,8020,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
300000.0,3000,APARTMENT,FLAT_STUDIO,AS_NEW,0.0,30.0,False,,,,,,,,,,,0.0,0.0
625000.0,2520,HOUSE,VILLA,GOOD,5.0,275.0,False,,1.0,1.0,20.0,1.0,1310.0,1310.0,1560.0,4.0,1.0,,
319000.0,9990,HOUSE,HOUSE,,2.0,109.0,False,,,1.0,,,,,558.0,3.0,,,
160000.0,9280,HOUSE,HOUSE,,1.0,190.0,False,0.0,,1.0,100.0,,,,225.0,3.0,,0.0,0.0
295000.0,4920,HOUSE,HOUSE,GOOD,4.0,167.0,False,0.0,,,,1.0,477.0,477.0,477.0,4.0,0.0,0.0,0.0
620000.0,2050,APARTMENT,APARTMENT,AS_NEW,4.0,183.0,False,0.0,,,,,,,,,,0.0,
215000.0,4101,HOUSE,HOUSE,AS_NEW,2.0,117.0,False,0.0,,1.0,30.0,1.0,205.0,205.0,320.0,2.0,0.0,0.0,0.0
255000.0,9100,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,83.0,False,,,1.0,,,,,,2.0,,,1.0
,8660,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
,8680,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
269000.0,6700,APARTMENT,APARTMENT,GOOD,2.0,88.0,False,0.0,,1.0,5.0,,,,,2.0,0.0,1.0,1.0
,1200,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
109000.0,8900,HOUSE,HOUSE,TO_RENOVATE,2.0,,False,,,,,1.0,5.0,5.0,0.0,4.0,,0.0,0.0
535000.0,1020,APARTMENT,PENTHOUSE,AS_NEW,3.0,123.0,True,0.0,,1.0,182.0,,,,,3.0,0.0,1.0,1.0
295000.0,1050,APARTMENT,APARTMENT,TO_RENOVATE,2.0,83.0,False,0.0,,1.0,3.0,,,,,2.0,0.0,0.0,0.0
599000.0,9200,HOUSE,HOUSE,,3.0,248.0,True,,,1.0,,,,,533.0,,,,
350000.0,4141,HOUSE,BUNGALOW,,3.0,120.0,False,,,,,1.0,900.0,900.0,1336.0,4.0,,,
750000.0,1200,HOUSE,TOWN_HOUSE,AS_NEW,4.0,190.0,False,0.0,1.0,1.0,30.0,,,,149.0,2.0,0.0,0.0,0.0
399000.0,2960,HOUSE,HOUSE,GOOD,4.0,174.0,False,,,,,,,,0.0,3.0,,,
795000.0,2590,HOUSE,HOUSE,GOOD,4.0,347.0,False,,,1.0,,,,,5020.0,4.0,,,
375000.0,1420,APARTMENT,APARTMENT,GOOD,2.0,112.0,False,0.0,,1.0,32.0,,,,,4.0,0.0,0.0,1.0
342500.0,4218,HOUSE,HOUSE,TO_RENOVATE,3.0,158.0,True,0.0,,1.0,85.0,1.0,688.0,688.0,910.0,4.0,0.0,0.0,0.0
295000.0,1930,APARTMENT,APARTMENT,,2.0,95.0,False,0.0,,1.0,5.0,,,,,2.0,0.0,0.0,0.0
799000.0,2900,HOUSE,VILLA,GOOD,4.0,444.0,False,,,1.0,60.0,,,,1506.0,4.0,1.0,,
595000.0,8300,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,55.0,True,0.0,,,,,,,,2.0,0.0,0.0,1.0
349000.0,2930,HOUSE,HOUSE,GOOD,2.0,124.0,False,,,1.0,,,,,0.0,3.0,,,
430000.0,9000,APARTMENT,APARTMENT,GOOD,3.0,134.0,False,,,,,,,,,,,0.0,1.0
395000.0,2450,HOUSE,HOUSE,,3.0,141.0,False,,,1.0,,,,,162.0,2.0,,,
349000.0,1200,APARTMENT,APARTMENT,GOOD,4.0,131.0,False,0.0,,1.0,2.0,,,,,2.0,0.0,1.0,1.0
393000.0,3600,HOUSE,HOUSE,GOOD,4.0,155.0,False,,,,,,,,187.0,3.0,,,
529000.0,2000,APARTMENT,APARTMENT,GOOD,2.0,93.0,False,,,1.0,12.0,,,,,2.0,,,1.0
649000.0,4130,HOUSE,VILLA,AS_NEW,5.0,250.0,False,,,1.0,,1.0,1758.0,1758.0,1725.0,4.0,0.0,0.0,0.0
,9190,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
319000.0,8800,HOUSE,HOUSE,GOOD,3.0,124.0,False,0.0,,1.0,,,,,394.0,,,,
2995000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,128.0,True,0.0,,1.0,,1.0,300.0,300.0,,3.0,0.0,,1.0
400000.0,9500,HOUSE,APARTMENT_BLOCK,GOOD,3.0,252.0,False,,,,,,,,0.0,2.0,,,
107500.0,8000,APARTMENT,FLAT_STUDIO,TO_RENOVATE,1.0,35.0,False,0.0,,,,,,,,2.0,,,1.0
374000.0,8310,HOUSE,HOUSE,TO_RENOVATE,4.0,201.0,False,,,,,,,,410.0,2.0,,0.0,0.0
350000.0,1400,HOUSE,VILLA,TO_BE_DONE_UP,4.0,231.0,False,0.0,,1.0,80.0,1.0,573.0,573.0,747.0,4.0,1.0,0.0,0.0
259000.0,1500,APARTMENT,APARTMENT,GOOD,2.0,75.0,False,,,1.0,,,,,,4.0,,,1.0
410786.0,8830,HOUSE,HOUSE,GOOD,3.0,147.0,False,,,1.0,,,,,465.0,,,,
295000.0,8370,APARTMENT,APARTMENT,GOOD,1.0,58.0,False,1.0,,1.0,,,,,,2.0,,,1.0
,9506,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
429250.0,9030,HOUSE,HOUSE,,4.0,157.0,True,,,1.0,14.0,1.0,45.0,45.0,160.0,3.0,0.0,,0.0
1985000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,125.0,True,0.0,,1.0,4.0,,,,,2.0,,,1.0
545000.0,2520,HOUSE,HOUSE,TO_BE_DONE_UP,5.0,270.0,False,0.0,,1.0,25.0,1.0,900.0,900.0,1164.0,4.0,,,
279000.0,8000,HOUSE,HOUSE,GOOD,2.0,64.0,False,0.0,,1.0,,,,,0.0,,,,
215000.0,5100,APARTMENT,APARTMENT,,2.0,86.0,False,,,1.0,6.0,,,,,3.0,,,
485000.0,1740,HOUSE,HOUSE,AS_NEW,4.0,270.0,True,0.0,,1.0,43.0,1.0,55.0,55.0,145.0,2.0,0.0,1.0,0.0
697500.0,1970,HOUSE,HOUSE,JUST_RENOVATED,3.0,122.0,True,0.0,,1.0,10.0,1.0,1890.0,1890.0,330.0,3.0,0.0,0.0,0.0
375000.0,1140,APARTMENT,APARTMENT,AS_NEW,2.0,92.0,True,1.0,,1.0,10.0,,,,,2.0,,,1.0
279000.0,2940,APARTMENT,APARTMENT,,2.0,67.0,False,0.0,,1.0,,,,,,2.0,,,1.0
219000.0,8400,APARTMENT,APARTMENT,GOOD,1.0,,False,,,1.0,2.0,,,,,,,,1.0
174000.0,8600,APARTMENT,APARTMENT,GOOD,2.0,85.0,False,0.0,,1.0,,,,,,,,,1.0
470000.0,9260,HOUSE,VILLA,GOOD,4.0,,False,,,1.0,,1.0,840.0,840.0,1532.0,4.0,,,0.0
299000.0,9160,HOUSE,HOUSE,AS_NEW,3.0,125.0,False,,,1.0,,,,,120.0,2.0,,0.0,0.0
375000.0,1120,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,125.0,True,0.0,,1.0,25.0,,,,118.0,2.0,0.0,0.0,0.0
269000.0,6750,HOUSE,HOUSE,GOOD,3.0,120.0,True,,,1.0,40.0,,,,143.0,4.0,,,
450000.0,9200,HOUSE,HOUSE,,0.0,169.0,False,,,,,,,,165.0,,,0.0,
370000.0,1180,APARTMENT,APARTMENT,GOOD,2.0,125.0,False,,,1.0,15.0,,,,,3.0,,,
,1330,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
585000.0,4620,HOUSE,MANSION,TO_RENOVATE,6.0,500.0,False,0.0,,1.0,,1.0,4000.0,4000.0,30000.0,4.0,0.0,0.0,0.0
275000.0,2000,APARTMENT,TRIPLEX,JUST_RENOVATED,2.0,100.0,True,,,,,,,,,2.0,,0.0,1.0
220000.0,1050,APARTMENT,APARTMENT,TO_RENOVATE,1.0,60.0,False,0.0,,1.0,6.0,,,,,2.0,0.0,0.0,1.0
165000.0,7380,HOUSE,HOUSE,GOOD,2.0,147.0,False,0.0,,1.0,,1.0,85.0,85.0,750.0,2.0,,,
300000.0,4470,HOUSE,HOUSE,JUST_RENOVATED,4.0,160.0,False,0.0,,1.0,,1.0,600.0,600.0,1293.0,3.0,0.0,1.0,
495000.0,2100,HOUSE,OTHER_PROPERTY,GOOD,4.0,210.0,False,,,1.0,3.0,1.0,68.0,68.0,167.0,4.0,0.0,0.0,0.0
445000.0,1090,HOUSE,HOUSE,GOOD,3.0,190.0,False,,,,,1.0,35.0,35.0,160.0,2.0,,,
215000.0,9500,HOUSE,HOUSE,,3.0,192.0,False,0.0,,1.0,40.0,,,,153.0,2.0,0.0,1.0,0.0
575000.0,9500,HOUSE,VILLA,AS_NEW,5.0,750.0,True,,,1.0,,,,,3110.0,4.0,,,1.0
284500.0,9100,APARTMENT,APARTMENT,AS_NEW,2.0,117.0,False,,,1.0,12.0,,,,,,,0.0,1.0
1595000.0,1050,HOUSE,EXCEPTIONAL_PROPERTY,TO_RENOVATE,7.0,475.0,False,0.0,,1.0,70.0,1.0,287.0,287.0,441.0,2.0,0.0,0.0,0.0
389000.0,5060,HOUSE,HOUSE,GOOD,6.0,216.0,True,0.0,,1.0,60.0,1.0,1848.0,1848.0,1848.0,4.0,0.0,0.0,0.0
698000.0,9070,HOUSE,HOUSE,GOOD,3.0,210.0,False,,,1.0,40.0,1.0,500.0,500.0,641.0,,,,
50000.0,1380,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,130.0,False,0.0,,1.0,25.0,1.0,1027.0,1027.0,1210.0,4.0,0.0,0.0,0.0
280000.0,1083,APARTMENT,APARTMENT,AS_NEW,1.0,71.0,True,,,1.0,7.0,,,,,3.0,0.0,0.0,1.0
775000.0,2000,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,408.0,False,,,1.0,,,,,120.0,2.0,,1.0,
1100000.0,1180,HOUSE,HOUSE,AS_NEW,3.0,235.0,True,,,1.0,62.0,1.0,170.0,170.0,330.0,2.0,0.0,0.0,0.0
266500.0,9100,APARTMENT,APARTMENT,,1.0,79.0,False,,,1.0,11.0,,,,,2.0,,,1.0
215000.0,7800,APARTMENT,APARTMENT,AS_NEW,2.0,83.0,False,,,,,,,,,1.0,0.0,0.0,1.0
445000.0,1731,HOUSE,VILLA,TO_BE_DONE_UP,2.0,140.0,False,0.0,,1.0,20.0,1.0,250.0,250.0,555.0,4.0,,,
395000.0,2222,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,0.0,348.0,False,,,1.0,,,,,592.0,4.0,,,
